road,id,model_type,name,lat,lon,length,condition,lrp,real_name
N102,1001514,link,link 1018,23.900941803948665,91.12758382043435,728.0,A,LRP064,B Baria 8 km Sylhet 186 km
N102,1001515,link,link 1019,23.9033333,91.1266382,285.0,A,LRP064a,R203 on left to Nabinagar
N102,1001516,bridge,bridge 485,23.9056389,91.1258327,50.25,C,LRP064b,Radhika Bridge
N102,1001517,link,link 1020,23.9060833,91.1257216,52.0,A,LRP064c,Bridge End
N102,1001518,link,link 1021,23.9094722,91.1245549,395.0,A,LRP065,Km post missing
N102,1001519,bridge,bridge 486,23.9152778,91.122666,5.6,A,LRP065a,OUSURA BOX CULVERT
N102,1001520,link,link 1022,23.918166,91.1216938,343.0,A,LRP066,BBaria 6 km
N102,1001521,bridge,bridge 487,23.9238049,91.1198327,5.6,A,LRP066a,UZURA CULVERT
N102,1001522,link,link 1023,23.9268327,91.1188327,344.0,A,LRP067,BBaria5 Sylhet 183 km
N102,1001523,bridge,bridge 488,23.9278049,91.1185271,12.0,B,LRP067a,RAMRAIL BOX CULVERT
N102,1001524,link,link 1024,23.9348608,91.1161111,834.0,A,LRP067b,Start of Bridge
N102,1001525,link,link 1025,23.9354441,91.1161111,53.0,A,LRP068,Km post missing
N102,1001526,link,link 1026,23.9354997,91.1160833,10.0,A,LRP068a,End of Bridge
N102,1001527,link,link 1027,23.944333,91.116666,1007.0,A,LRP069,Bbaria 3 Sylhet 181 km
N102,1001528,bridge,bridge 489,23.949583,91.1169993,3.0,B,LRP069a,VADHUGLAR BOX CULVERT
N102,1001529,link,link 1028,23.9536389,91.1168327,460.0,A,LRP070,BBaria 2 Sylhet180 km
N102,1001530,bridge,bridge 490,23.9551944,91.1163889,90.6,C,LRP070a,Kath toli old Bridge
N102,1001531,link,link 1029,23.9561111,91.1160556,97.0,A,LRP070b,Bridge End
N102,1001532,link,link 1030,23.9570833,91.1155556,130.0,A,LRP070c,N103 on Right
N102,1001533,link,link 1031,23.9582222,91.1100556,581.0,A,LRP071,Km post missing
N102,1001534,link,link 1032,23.96125,91.1020556,1000.0,A,LRP072,Km post missing
N102,1001535,link,link 1033,23.966,91.1015278,536.0,A,LRP072a,Rail Road Crossing
N102,1001536,link,link 1034,23.9701382,91.10125,464.0,A,LRP073,Km post missing
N102,1001537,link,link 1035,23.97067948041237,91.10119589793814,63.0,A,LRP073a,Bridge Start
N102,1001538,link,link 1036,23.9709716,91.1011667,34.0,A,LRP073b,Bridge End
N102,1001539,link,link 1037,23.9790549,91.1003333,903.0,A,LRP074,Km post missing
N102,1001540,link,link 1038,23.9819438,91.10025,325.0,A,LRP074a,Z1210 to Lalpur
N102,1001541,link,link 1039,23.987583,91.1025278,675.0,A,LRP075,Km post missing
N102,1001542,link,link 1040,23.9948886,91.1081667,1000.0,A,LRP076,Km post missing
N102,1001543,link,link 1041,23.9967497,91.10925,234.0,A,LRP076a,N 103 on Right
N102,1001544,link,link 1042,23.9974719,91.1093056,81.0,A,LRP077,Madheppur 28 km Sylhet 175 km
N102,1001545,bridge,bridge 491,24.0016944,91.1095833,16.68,C,LRP077a,Gabura Bridge.
N102,1001546,link,link 1043,24.0018611,91.1095556,22.0,A,LRP077b,Bridge End
N102,1001547,link,link 1044,24.0064444,91.1086389,511.0,A,LRP078,Madhebpur 27 km sylhet 174
N102,1001548,bridge,bridge 492,24.0098333,91.1093333,3.0,A,LRP078a,SUHILPUR MIRHATI BOX CULVERT
N102,1001549,bridge,bridge 493,24.0132778,91.1097222,6.5,B,LRP078b,MOLABI BARI CULVERT
N102,1001550,link,link 1045,24.0152778,91.11,224.0,A,LRP079,Km post missing
N102,1001551,bridge,bridge 494,24.0173882,91.1103056,7.0,A,LRP079a,SUHIL PUR BOX CULVERT
N102,1001552,link,link 1046,24.0242493,91.1118056,765.0,A,LRP080,Post Convened with Send
N102,1001553,bridge,bridge 495,24.0275271,91.1124444,3.0,B,LRP080a,UTTOR SHOHIL PUR CULVERT
N102,1001554,link,link 1047,24.0330827,91.1129167,626.0,A,LRP081,Km post missing
N102,1001555,link,link 1048,24.0421108,91.1139722,1015.0,A,LRP082,Madhebpur 23 km Sylhet170 km
N102,1001556,bridge,bridge 496,24.045833,91.1146667,3.0,A,LRP082a,BATHBARIA BOX CULVERT
N102,1001557,sourcesink,sourcesink 4,24.0506111,91.1146667,549.0,A,LRPE,Meet with N 2 at Sanail
N104,1001558,sourcesink,sourcesink 5,23.0096667,91.3994163,0.0,A,LRPS,Intersection with Z1031
N104,1001559,bridge,bridge 497,23.0092778,91.3952497,3.65,A,LRPSa,Shasaugtachha culvert
N104,1001560,link,link 1049,23.0093056,91.3898052,555.0,A,LRP001,Km post missing
N104,1001561,intersection,intersection 11,23.0095278,91.3814438,878.0,A,LRP001a,Right to Comilla Left to Chittagong
N104,1001562,intersection,intersection 12,23.0095278,91.3803604,122.0,A,LRP002,Km post missing
N104,1001563,bridge,bridge 498,23.0098611,91.3737216,2.7,C,LRP002a,PAZGACIA SLAB CULVERT
N104,1001564,link,link 1050,23.0094444,91.3704716,324.0,A,LRP003,"Begumgonj 33 km,Maijdee 43 km"
N104,1001565,link,link 1051,23.0071667,91.3607778,1080.0,A,LRP004,"Begumgonj 32 km,Maijdee 42 km"
N104,1001566,link,link 1052,23.00625,91.3583611,270.0,A,LRP004a,Road to Gazirhat (Z1444)
N104,1001567,bridge,bridge 499,23.0045556,91.3546389,2.7,B,LRP004b,MATIARA SLAB CULVERT
N104,1001568,link,link 1053,23.0044444,91.3543889,30.0,A,LRP005,"Begumgonj 31 km,Maijdee 41 km"
N104,1001569,link,link 1054,22.9990552,91.3471386,1000.0,A,LRP006,"Begumgonj 30 km,Maijdee 40 km"
N104,1001570,link,link 1055,22.990583,91.3458886,1010.0,A,LRP007,"Begumgonj 29 km,Maijdee 39 km"
N104,1001571,link,link 1056,22.9840274,91.3404719,1020.0,A,LRP008,"Begumgonj 28 km,Maijdee 38 km"
N104,1001572,bridge,bridge 500,22.983583,91.3389997,1.9,A,LRP008a,SILONIA BOX CVLVERT
N104,1001573,bridge,bridge 501,22.9825827,91.3375274,89.23,B,LRP008b,Selonia bridge
N104,1001574,link,link 1057,22.9818882,91.3371108,40.0,A,LRP008c,Bridge end
N104,1001575,link,link 1058,22.9815271,91.3369163,95.0,A,LRP008d,Road to Senbagh (Z1443)
N104,1001576,link,link 1059,22.9772216,91.3354997,495.0,A,LRP009,"Begumganj 27 km,Maijdee 37 km"
N104,1001577,bridge,bridge 502,22.9715827,91.3343608,2.8,C,LRP009a,AMIR GOAN SLAB CULVERT
N104,1001578,link,link 1060,22.96643594421769,91.33371895459184,578.0,A,LRP010,"Begumganj 26 km,Maijdee 36 km"
N104,1001579,bridge,bridge 503,22.9611111,91.3330549,3.0,A,LRP010a,BAKER BAZAR BOX CULVERT
N104,1001580,link,link 1061,22.9580556,91.3317216,372.0,A,LRP011,"Begumganj 25 km,Maijdee 35 km"
N104,1001581,bridge,bridge 504,22.9538611,91.326166,48.1,A,LRP011a,SAHID SLAM SHETU
N104,1001582,link,link 1062,22.9535278,91.3257493,65.0,A,LRP011b,Bridge end
N104,1001583,link,link 1063,22.9532778,91.3253882,47.0,A,LRP012,"Begumganj 24 km,Maijdee 34 km"
N104,1001584,link,link 1064,22.9473886,91.3180271,1000.0,A,LRP013,"Begumganj 23 km,Maijdee 33 km"
N104,1001585,bridge,bridge 505,22.9465274,91.3168604,3.0,C,LRP013a,CHONG ARPULL BOX CULVERT
N104,1001586,link,link 1065,22.9420274,91.3109722,793.0,A,LRP014,"Begumganj 22 km,Maijdee 32 km"
N104,1001587,link,link 1066,22.9369719,91.3029444,985.0,A,LRP014a,Road to Baktermunshi
N104,1001588,link,link 1067,22.9370552,91.303,9.0,A,LRP014b,Road to Companiganj Z1441
N104,1001589,link,link 1068,22.9371386,91.3023056,6.0,A,LRP015,Km post missing
N104,1001590,bridge,bridge 506,22.9380552,91.2974163,4.4,C,LRP015a,DAGHANBUIYA SLAB CULVERT
N104,1001591,link,link 1069,22.939333,91.2909163,707.0,A,LRP016,"Begumganj 20 km,Maijdee 30 km"
N104,1001592,link,link 1070,22.9396941,91.283166,800.0,A,LRP017,"Begumganj 19 km,Maijdee 29 km"
N104,1001593,link,link 1071,22.940083,91.2809438,230.0,A,LRP017a,Road to Biroli Z -1030
N104,1001594,bridge,bridge 507,22.9411108,91.2764716,6.0,A,LRP017b,RAMNAGAR BRIGE
N104,1001595,link,link 1072,22.9426386,91.270916,600.0,A,LRP018,"Begumganj 18 km,Maijdee 28 km"
N104,1001596,link,link 1073,22.9439719,91.2642222,686.0,A,LRP018a,Box Culvert
N104,1001597,link,link 1074,22.9443608,91.2618611,268.0,A,LRP018b,Box Culvert
N104,1001598,link,link 1075,22.9444163,91.2616944,32.0,A,LRP018c,Noakhali RHD start / Noakhali RHD start
N104,1001599,link,link 1076,22.9444163,91.2616667,14.0,A,LRP019,Km post missing
N104,1001600,link,link 1077,22.9456941,91.2546667,686.0,A,LRP020,Infor.missing
N104,1001601,link,link 1078,22.9496386,91.2465274,1000.0,A,LRP021,"Begumganj 15 km,Maijdee 25 km"
N104,1001602,bridge,bridge 508,22.953,91.2419997,3.1,C,LRP021a,BHUYAIN DIGI CULVERT
N104,1001603,link,link 1079,22.95575,91.2394163,398.0,A,LRP022,"Begumganj 14 km,Maijdee 24 km"
N104,1001604,bridge,bridge 509,22.9576944,91.2321104,9.25,C,LRP022a,Kallyandi Bridge
N104,1001605,link,link 1080,22.9576667,91.2320271,10.0,A,LRP022b,Bridge end
N104,1001606,link,link 1081,22.9577222,91.230166,190.0,A,LRP023,"Begumganj 13 km,Maijdee 23 km"
N104,1001607,link,link 1082,22.9575556,91.2267493,353.0,A,LRP023a,Road to Chanderhat (Z1416)
N104,1001608,bridge,bridge 510,22.9573333,91.2218882,2.8,B,LRP023b,SANBAG CULVERT
N104,1001609,link,link 1083,22.95725,91.2212216,62.0,A,LRP023c,Road to Senbagh Z-1421
N104,1001610,link,link 1084,22.9568611,91.2198604,147.0,A,LRP024,"Begumganj 12 km,Maijdee 20 km"
N104,1001611,link,link 1085,22.9551111,91.21075,965.0,A,LRP025,"Begumganj 11 km,Maijdee 21 km"
N104,1001612,bridge,bridge 511,22.9545278,91.2077222,2.5,A,LRP025a,SOMIR BAZAR SLAB CULVERT
N104,1001613,link,link 1086,22.9539167,91.2010833,736.0,A,LRP026,"Begumganj 10 km,Maijdee 18 km(Wrong Writting)"
N104,1001614,link,link 1087,22.95325,91.191083,1010.0,A,LRP027,"Begumganj 9 km,Maijdee 17 km(Wrong Writting)"
N104,1001615,bridge,bridge 512,22.9523611,91.1869997,2.7,C,LRP027a,SHIBPUR SLAB CULVERT
N104,1001616,link,link 1088,22.9515,91.1813604,131.0,A,LRP028,"Begumganj 8 km,Maijdee 16 km(Wrong Writting)"
N104,1001617,bridge,bridge 513,22.9496108,91.1749438,9.1,A,LRP028a,BAROPAL SLAB CULVERT
N104,1001618,link,link 1089,22.9486108,91.1720271,328.0,A,LRP029,"Begumganj 7 km,Maijdee 17 km"
N104,1001619,link,link 1090,22.9486941,91.16275,940.0,A,LRP030,"Begumganj 6 km,Maijdee 16 km"
N104,1001620,bridge,bridge 514,22.9479441,91.1571111,3.0,B,LRP030a,SONYGOFULL CULVERT
N104,1001621,link,link 1091,22.9476941,91.1530278,320.0,A,LRP031,"Begumganj 5 km,Maijdee 13 km"
N104,1001622,bridge,bridge 515,22.9476941,91.147083,6.0,C,LRP031a,PASHIMSIB PUR
N104,1001623,link,link 1092,22.9473052,91.1434441,378.0,A,LRP032,"Begumganj 4 km,Maijdee 12 km"
N104,1001624,bridge,bridge 516,22.9468608,91.1404997,3.2,B,LRP032a,HAZIPUR CULVERT
N104,1001625,link,link 1093,22.9458608,91.1339997,679.0,A,LRP033,Km post missing
N104,1001626,link,link 1094,22.9459719,91.124416,342.0,A,LRP034,Km post missing
N104,1001627,bridge,bridge 517,22.9459441,91.1264993,20.5,A,LRP034a,Choumohni Bazar(Left)
N104,1001628,link,link 1095,22.9459997,91.123416,330.0,A,LRP034b,Bridge start
N104,1001629,link,link 1096,22.9459997,91.1232771,20.0,A,LRP034c,Bridge end
N104,1001630,link,link 1097,22.9460274,91.1230549,10.0,A,LRP034d,Z-1420
N104,1001631,link,link 1098,22.9458886,91.1214993,170.0,A,LRP034e,"Z-1450,Road Start"
N104,1001632,link,link 1099,22.9458608,91.121166,40.0,A,LRP034f,Rail road crossing
N104,1001633,link,link 1100,22.9453886,91.1147222,670.0,A,LRP035,Km post missing
N104,1001634,bridge,bridge 518,22.9446941,91.1099722,38.2,B,LRP035a,krimpur Bridge
N104,1001635,link,link 1101,22.9446663,91.1095556,50.0,A,LRP035b,Bridge end
N104,1001636,link,link 1102,22.9447219,91.1050556,458.0,A,LRP036,Km post missing
N104,1001637,bridge,bridge 519,22.9447497,91.1047222,3.1,A,LRP036a,ALIPUR BOX CULVERT
N104,1001638,bridge,bridge 520,22.944733803539823,91.10472080707964,6.5,A,LRP036b,CONTRACTOR MOSJIDE BOX CULNERT
N104,1001639,link,link 1103,22.940109017831283,91.10441676780542,338.0,A,LRP036c,Box culvert
N104,1001640,link,link 1104,22.9363052,91.1041667,278.0,A,LRP037,Km post missing
N104,1001641,bridge,bridge 521,22.9360274,91.1042222,3.2,C,LRP037a,DARMACHPUR CULVERT
N104,1001642,link,link 1105,22.9313604,91.1040833,541.0,A,LRP037b,Box culvert
N104,1001643,link,link 1106,22.9274438,91.1035556,447.0,A,LRP038,Km post missing
N104,1001644,bridge,bridge 522,22.9226938,91.1027222,18.6,B,LRP038a,MAMZAN BIBO BOX CULVERT
N104,1001645,link,link 1107,22.9225271,91.1026667,20.0,A,LRP038b,Bridge end
N104,1001646,link,link 1108,22.9207216,91.1022778,235.0,A,LRP039,"Maijdee 6 km,Sonapur 11 km"
N104,1001647,link,link 1109,22.9177771,91.1021944,327.0,A,LRP039a,Box culvert
N104,1001648,link,link 1110,22.9116667,91.102,663.0,A,LRP040,"Maijdee 5 km,Sonapur 10 km"
N104,1001649,bridge,bridge 523,22.9066111,91.1007778,6.2,D,LRP040a,BARIPOLE BOX
N104,1001650,link,link 1111,22.9028611,91.099833,430.0,A,LRP041,"Maijdee 4 km,Sonapur 9 km"
N104,1001651,link,link 1112,22.9001667,91.099333,310.0,A,LRP041a,Box culvert
N104,1001652,link,link 1113,22.8939441,91.0983052,710.0,A,LRP042,"Maijdee 3 km,Sonapur 8 km"
N104,1001653,link,link 1114,22.8851108,91.0970274,1000.0,A,LRP043,Km post missing
N104,1001654,link,link 1115,22.8849163,91.0970552,20.0,A,LRP043a,Box Culvert
N104,1001655,link,link 1116,22.8833886,91.0971386,210.0,A,LRP043b,Road to Right R-143
N104,1001656,link,link 1117,22.8767493,91.096833,758.0,A,LRP043c,Bridge start
N104,1001657,link,link 1118,22.8766382,91.0968608,12.0,A,LRP043d,Bridge end
N104,1001658,link,link 1119,22.8760549,91.0969163,20.0,A,LRP044,"Maijdee 1 km,Sonapur 6 km"
N104,1001659,link,link 1120,22.8743327,91.0969719,180.0,A,LRP044a,Box Culvert
N104,1001660,bridge,bridge 524,22.87139801896552,91.09690368017242,1.0,C,LRP044b,TOWN HALL MORE CULVERT
N104,1001661,link,link 1121,22.8707493,91.0968886,84.0,A,LRP044c,Bridge start
N104,1001662,bridge,bridge 525,22.870666,91.0968886,6.4,A,LRP044d,BOXSI MAZIR BOX CULVERT
N104,1001663,link,link 1122,22.8674438,91.0969719,327.0,A,LRP044e,Box Culvert
N104,1001664,link,link 1123,22.8674438,91.0971108,60.0,A,LRP044f,"Z-1452,Link Section end (Maijdee Station road)"
N104,1001665,link,link 1124,22.8653611,91.0970552,18.0,A,LRP045,Km post missing
N104,1001666,bridge,bridge 526,22.8653333,91.0970274,6.5,A,LRP045a,GAPTANG BOX CULVERT
N104,1001667,link,link 1125,22.8633333,91.0968608,260.0,A,LRP045c,Box culvert
N104,1001668,link,link 1126,22.861,91.0962497,270.0,A,LRP045d,Box Culvert
N104,1001669,link,link 1127,22.8600278,91.0961108,102.0,A,LRP046,"Sonapur 4 km, Bagumganj 10 km, Maijdee 1 km"
N104,1001670,link,link 1128,22.857,91.0963886,1103.0,A,LRP046a,Box culvert
N104,1001671,link,link 1129,22.853063737297298,91.09663873837836,245.0,A,LRP047,"Sonapur 3 km,Begumganj 11 km"
N104,1001672,link,link 1130,22.8421386,91.097333,680.0,A,LRP048,"Sonapur 2 km,Begumganj 12 km,Maijdee 3 km"
N104,1001673,bridge,bridge 527,22.8414441,91.0982219,2.0,B,LRP048a,UTTOR SONAPUR SLAB CULVERT
N104,1001674,bridge,bridge 528,22.8413886,91.0983608,3.0,A,LRP048b,SONAMIPUR BOX CULVERT
N104,1001675,link,link 1131,22.8345274,91.1004722,774.0,A,LRP048c,Box culvert
N104,1001676,link,link 1132,22.8328049,91.1005278,220.0,A,LRP049,Sonapur 1 km
N104,1001677,link,link 1133,22.8324993,91.1005833,12.0,A,LRP049a,Box culvert
N104,1001678,link,link 1134,22.8278327,91.10125,522.0,A,LRP049b,Box culvert
N104,1001679,link,link 1135,22.8268086559322,91.10134555254236,116.0,A,LRP049c,Sonapur Link Road Z-1440
N104,1001680,sourcesink,sourcesink 6,22.8257493,91.1014444,120.0,A,LRPE,Meet with Z1441& Z1405 at Sonapur.
N105,1001681,sourcesink,sourcesink 7,23.6904163,90.5466108,0.0,A,LRPS,"Starts of road from N1,Dhaka teknaf road at Madanpur."
N105,1001682,link,link 1136,23.6984163,90.5510556,1000.0,A,LRP001,Km post missing
N105,1001683,bridge,bridge 529,23.6993052,90.5515278,6.25,A,LRP001a,MODONPUR COLLEGE
N105,1001684,link,link 1137,23.7055278,90.5576944,934.0,A,LRP002,"Bangabandhu Bridge 128 km,Mymensingh 132 km"
N105,1001685,bridge,bridge 530,23.7072222,90.5596389,6.1,A,LRP002a,LALADI CULVERT
N105,1001686,link,link 1138,23.7118889,90.5651111,773.0,A,LRP003,"Bangabandhu bridge 127 km,Mymensingh 130 km"
N105,1001687,bridge,bridge 531,23.7161944,90.5700827,6.0,A,LRP003a,KHAJLA PUR
N105,1001688,link,link 1139,23.7179993,90.5722216,300.0,A,LRP004,"Bangabandhu bridge 126 km,Mymensingh 129 km,Gazipur 45 km"
N105,1001689,link,link 1140,23.7206104,90.5753604,430.0,A,LRP004a,Tanaki Road
N105,1001690,link,link 1141,23.7242216,90.5794716,593.0,A,LRP005,"Bangabandhu bridge 125 km,Mymensingh 128 km,Gazipur 44 km"
N105,1001691,link,link 1142,23.7277216,90.5834441,564.0,A,LRP005a,Box culvert
N105,1001692,link,link 1143,23.7303882,90.5865552,436.0,A,LRP006,"Bangabandhu bridge 124 km,Gazipur 43 km,Mymensingh 127 km"
N105,1001693,bridge,bridge 532,23.7310549,90.5872774,6.0,A,LRP006a,BOSTROL CULVERT
N105,1001694,link,link 1144,23.7314716,90.5877774,80.0,A,LRP006b,"R114, Nayapur- Raipura Road"
N105,1001695,link,link 1145,23.7357219,90.5871941,472.0,A,LRP006c,Box Culvert
N105,1001696,link,link 1146,23.7388052,90.5868052,347.0,A,LRP007,"Bangabondhu Bridge-123 km,Mymanshingh -126 km, Gazipur 42 km"
N105,1001697,link,link 1147,23.7396663,90.5867219,95.0,A,LRP007a,"Z1090, Majerchar -Kayetpara Road"
N105,1001698,link,link 1148,23.7445552,90.5856108,566.0,A,LRP007b,Bridge Start
N105,1001699,link,link 1149,23.7448608,90.5854163,42.0,A,LRP007c,Bridge end
N105,1001700,link,link 1150,23.747333,90.584083,312.0,A,LRP008,"Bangabondhu Bridge- 122 km, Mymensingh- 125 km, Gazipur 41km"
N105,1001701,link,link 1151,23.7538611,90.5805827,1022.0,A,LRP009,"Bangabondhu Bridge 121km, Mymensingh- 124 km, Gazipur 40 km"
N105,1001702,link,link 1152,23.7561111,90.5792493,125.0,A,LRP009a,Box Culvert
N105,1001703,link,link 1153,23.7595833,90.5774438,417.0,A,LRP009b,Bridge Start
N105,1001704,link,link 1154,23.7597778,90.5773049,29.0,A,LRP009c,Bridge end
N105,1001705,link,link 1155,23.7633611,90.5751938,437.0,A,LRP010,"Bangabondhu Bridge- 120 km, Mymensingh- 123 km, Gazipur 39 km"
N105,1001706,link,link 1156,23.7658611,90.5738604,267.0,A,LRP010a,Box Culvert
N105,1001707,link,link 1157,23.7692216,90.5719993,485.0,A,LRP010b,Bridge Start
N105,1001708,link,link 1158,23.7695271,90.5718604,31.0,A,LRP010c,Bridge end
N105,1001709,link,link 1159,23.7717216,90.5714716,257.0,A,LRP011,Information  missing
N105,1001710,intersection,intersection 13,23.7805549,90.5700549,1044.0,A,LRP012,"Bangabondhu Bridge 118 km, Mymenshingh 151 km, Gazipur 37 km"
N105,1001711,intersection,intersection 14,23.7851941,90.5688049,546.0,A,LRP012a,N2 Dhaka-Sylhet -Jaflong Road
N105,1001712,intersection,intersection 15,23.7892219,90.5688049,475.0,A,LRP013,Information  missing
N105,1001713,link,link 1160,23.7986941,90.5687216,1000.0,A,LRP014,Km Post missing
N105,1001714,link,link 1161,23.8061667,90.5698049,1000.0,A,LRP015,Km post missing
N105,1001715,link,link 1162,23.8141389,90.5669993,1000.0,A,LRP016,km Post missing
N105,1001716,link,link 1163,23.8227216,90.5647222,1000.0,A,LRP017,Km Post Missing
N105,1001717,bridge,bridge 533,23.828166,90.5633611,10.4,A,LRP017a,BRAAMAN
N105,1001718,bridge,bridge 534,23.8305827,90.5622222,6.2,A,LRP017b,BRAMMAN KALY
N105,1001719,link,link 1164,23.8309438,90.5620556,66.0,A,LRP018,km Post missing
N105,1001720,link,link 1165,23.8381108,90.5593056,880.0,A,LRP018a,Box Culvert
N105,1001721,link,link 1166,23.8383886,90.5585833,120.0,A,LRP019,km Post missing
N105,1001722,bridge,bridge 535,23.8382219,90.5550278,4.6,A,LRP019a,MAZIPARA
N105,1001723,link,link 1167,23.8381941,90.5515556,363.0,A,LRP019b,Box Culvert
N105,1001724,link,link 1168,23.8374163,90.5491663,271.0,A,LRP020,"km Post missing / Bridge Start, Kanchon Bridge"
N105,1001725,link,link 1169,23.8344997,90.5419163,812.0,A,LRP020b,Bridge end
N105,1001726,link,link 1170,23.8346386,90.5406386,131.0,A,LRP020d,Purbachal Road
N105,1001727,link,link 1171,23.8350552,90.5400552,57.0,A,LRP021,km Post missing / Box Culvert
N105,1001728,link,link 1172,23.8392774,90.5362219,621.0,A,LRP021b,Box Culvert
N105,1001729,link,link 1173,23.8446386,90.5313049,781.0,A,LRP023,"Bangabandhu Bridge- 109 km, Tangail-86 km, Gazipur- 28 km"
N105,1001730,link,link 1174,23.8465274,90.5295271,683.0,A,LRP023a,Box Culvert
N105,1001731,link,link 1175,23.8515,90.5250827,311.0,A,LRP024,Info missing
N105,1001732,link,link 1176,23.8584167,90.5189716,1007.0,A,LRP025,"Bangabandhu Bridge- 107 km, Tangail-84 km, Gazipur- 26 km"
N105,1001733,link,link 1177,23.8602222,90.5179438,230.0,A,LRP025a,Box Culvert
N105,1001734,link,link 1178,23.86225,90.5167493,257.0,A,LRP025b,Box Culvert
N105,1001735,link,link 1179,23.8663333,90.5143611,513.0,A,LRP026,Km Post missing
N105,1001736,link,link 1180,23.8680271,90.5120556,303.0,A,LRP026a,Box Culvert
N105,1001737,link,link 1181,23.8692493,90.51025,229.0,A,LRP026b,Box Culvert
N105,1001738,link,link 1182,23.871416,90.5068056,28.0,A,LRP026c,Culvert
N105,1001739,link,link 1183,23.8715271,90.5066111,440.0,A,LRP027,Km Post missing
N105,1001740,link,link 1184,23.8795271,90.5024167,1034.0,A,LRP028,"Bangabandhu bridge 104 km, Mymenshingh-108 km, Gazipur- 23 km"
N105,1001741,bridge,bridge 536,23.8796938,90.5023611,4.5,A,LRP028a,SHAMARSINGH
N105,1001742,bridge,bridge 537,23.8854719,90.4979997,4.5,A,LRP028b,SHAMARSINGH
N105,1001743,link,link 1185,23.885501909259258,90.49766961975308,35.0,A,LRP028c,"Z3010, Kaliganj- Ulukhola road"
N105,1001744,link,link 1186,23.8856108,90.4964719,127.0,A,LRP029,"Bangabandhu Bridge- 103 km, Tangail-80 km, Gazipur- 22 km"
N105,1001745,bridge,bridge 538,23.8859163,90.4924441,4.5,A,LRP029a,MADANPUR
N105,1001746,link,link 1187,23.8868608,90.4867219,586.0,A,LRP030,Information  missing
N105,1001747,link,link 1188,23.8939441,90.4831938,1000.0,A,LRP031,Km post missing
N105,1001748,link,link 1189,23.8984997,90.4815271,550.0,A,LRP031a,Side Road Left Z3003
N105,1001749,link,link 1190,23.899083,90.4813049,79.0,A,LRP031c,Bridge Start
N105,1001750,link,link 1191,23.899083,90.4824993,181.0,A,LRP031d,Bridge end
N105,1001751,link,link 1192,23.901812425855518,90.48089390836502,190.0,A,LRP032,Km post missing
