agent_id,name,road,lat,lon,length_m,condition,betweenness,daily_tonnes,criticality_score,condition_weight,flood_risk,vulnerability_score
1003091,bridge 1058,N207,24.4352774,91.7609167,12.2,B,0.08894210777426147,5941.0,528.4050622868874,2,0.4,0.8
1003093,bridge 1059,N207,24.4381941,91.7619167,4.5,A,0.08820528701721826,5941.0,524.0276101692937,1,0.4,0.4
1003094,bridge 1060,N207,24.4429163,91.7612778,4.5,A,0.08783632949457014,5941.0,521.8356335272412,1,0.4,0.4
1003096,bridge 1061,N207,24.4478886,91.7616111,1.5,A,0.08710005588165345,5941.0,517.4614319929032,1,0.4,0.4
1003097,bridge 1062,N207,24.4501944,91.7618611,4.35,D,0.08673182788450735,5941.0,515.2737894618582,4,0.4,1.6
1003099,bridge 1063,N207,24.4550278,91.7624722,3.0,A,0.08599810761084775,5941.0,510.9147573160465,1,0.4,0.4
1003100,bridge 1064,N207,24.4596944,91.7632778,3.0,A,0.08563133866470571,5941.0,508.7357830070166,1,0.4,0.4
1003102,bridge 1065,N207,24.4693882,91.7656667,6.0,C,0.08489998934892767,5941.0,504.3908367219793,3,0.4,1.2000000000000002
1003104,bridge 1066,N207,24.4714438,91.7654722,38.0,A,0.09120965541592438,5941.0,541.8765628260068,1,0.4,0.4
1003118,bridge 1067,N207,24.5185549,91.7301382,4.55,A,0.011015105555044888,5941.0,65.44074210252168,1,0.4,0.4
1003119,bridge 1068,N207,24.5224438,91.7308882,9.2,A,0.011515377668057143,5941.0,68.41285872592749,1,0.4,0.4
1003121,bridge 1069,N207,24.5249993,91.7320271,12.1,A,0.012515374749955134,5941.0,74.35384138948345,1,0.4,0.4
1003123,bridge 1070,N207,24.5348886,91.733583,1.5,A,0.01351518945047762,5941.0,80.29374052528755,1,0.4,0.4
1003128,bridge 1071,N207,24.5609444,91.7236382,20.8,A,0.01602092716855103,5941.0,95.18032830836168,1,0.4,0.4
1003131,bridge 1072,N207,24.5657222,91.7222771,14.0,A,0.017525573516473415,5941.0,104.11943226136856,1,0.4,0.4
1003135,bridge 1073,N207,24.577916,91.7049444,4.5,A,0.019537240088301766,5941.0,116.07074336460079,1,0.4,0.4
1003139,bridge 1074,N207,24.5762493,91.6926941,61.6,C,0.02155401333864428,5941.0,128.05239324488568,3,0.4,1.2000000000000002
1003141,bridge 1075,N207,24.576666,91.6888886,3.5,A,0.02256221758244003,5941.0,134.04213465727622,1,0.4,0.4
1003143,bridge 1076,N207,24.5837774,91.6868052,12.5,A,0.02357078658898679,5941.0,140.0340431251705,1,0.4,0.4
1003146,bridge 1077,N207,24.5918052,91.6817216,101.6,B,0.025083457717431427,5941.0,149.02082229926012,2,0.4,0.8
1003157,bridge 1079,N208,24.4756382,91.7758049,51.0,B,0.0828496579254921,0.0,0.0,2,0.5,1.0
1003160,bridge 1080,N208,24.4852497,91.7766382,18.0,A,0.08142653605242078,0.0,0.0,1,0.5,0.5
1003164,bridge 1081,N208,24.4936941,91.7742216,137.4,B,0.07952721640790397,0.0,0.0,2,0.5,1.0
1003167,bridge 1082,N208,24.5006389,91.7786382,1.0,A,0.07810062928869804,0.0,0.0,1,0.5,0.5
1003169,bridge 1083,N208,24.5028056,91.7859441,9.5,A,0.07714896327130907,0.0,0.0,1,0.5,0.5
1003172,bridge 1084,N208,24.5031944,91.7970274,18.0,A,0.07571927566871955,0.0,0.0,1,0.5,0.5
1003174,bridge 1085,N208,24.5027222,91.8011667,14.0,A,0.07476432678657148,0.0,0.0,1,0.5,0.5
1003177,bridge 1086,N208,24.5007778,91.8167216,12.5,A,0.07333007964959432,0.0,0.0,1,0.5,0.5
1003179,bridge 1087,N208,24.50375,91.8243327,41.7,C,0.07237275980956466,0.0,0.0,3,0.5,1.5
1003182,bridge 1088,N208,24.5055278,91.828916,9.3,A,0.07093650647745693,0.0,0.0,1,0.5,0.5
1003183,bridge 1089,N208,24.5066389,91.8320827,2.1,A,0.07045775536675436,0.0,0.0,1,0.5,0.5
1003185,bridge 1090,N208,24.5126667,91.841833,3.0,A,0.06950353601010831,0.0,0.0,1,0.5,0.5
1003186,bridge 1091,N208,24.5134722,91.8431941,1.6,A,0.06902660871316078,0.0,0.0,1,0.5,0.5
1003188,bridge 1092,N208,24.5160278,91.8474997,12.4,A,0.06807220697513923,0.0,0.0,1,0.5,0.5
1003191,bridge 1093,N208,24.5179438,91.8599722,3.0,A,0.0666390541264151,0.0,0.0,1,0.5,0.5
1003194,bridge 1094,N208,24.5240827,91.8640833,6.0,B,0.06520444222668692,0.0,0.0,2,0.5,1.0
1003196,bridge 1095,N208,24.5268049,91.8656667,13.4,A,0.06424730476803278,0.0,0.0,1,0.5,0.5
1003198,bridge 1096,N208,24.5342497,91.8692493,8.25,A,0.06329034969075414,0.0,0.0,1,0.5,0.5
1003199,bridge 1097,N208,24.5357774,91.8696104,12.45,B,0.06281196334280258,0.0,0.0,2,0.5,1.0
1003201,bridge 1098,N208,24.541583,91.874666,9.25,A,0.06185537302827495,0.0,0.0,1,0.5,0.5
1003206,bridge 1099,N208,24.5578056,91.8821938,22.0,C,0.05946727129740274,0.0,0.0,3,0.5,1.5
1003209,bridge 1100,N208,24.5681382,91.8859441,38.8,A,0.05803448321142962,0.0,0.0,1,0.5,0.5
1003211,bridge 1101,N208,24.5719993,91.8884441,4.5,A,0.057078075278277504,0.0,0.0,1,0.5,0.5
1003212,bridge 1102,N208,24.573166,91.8888608,14.0,B,0.056599324167574926,0.0,0.0,2,0.5,1.0
1003215,bridge 1103,N208,24.5773049,91.8906386,3.0,A,0.055160882258961125,0.0,0.0,1,0.5,0.5
1003217,bridge 1104,N208,24.5819993,91.8932497,3.1,B,0.0542011914610499,0.0,0.0,2,0.5,1.0
1003218,bridge 1105,N208,24.5884441,91.894833,3.1,A,0.05372098129934328,0.0,0.0,1,0.5,0.5
1003221,bridge 1106,N208,24.5930552,91.8979997,3.1,A,0.05227816223771734,0.0,0.0,1,0.5,0.5
1003222,bridge 1107,N208,24.5958052,91.898583,3.1,A,0.051796493025006676,0.0,0.0,1,0.5,0.5
1003223,bridge 1108,N208,24.5966108,91.8988608,9.5,A,0.05131445904954499,0.0,0.0,1,0.5,0.5
1003227,bridge 1109,N208,24.6045556,91.9019167,10.3,C,0.04938267552018816,0.0,0.0,3,0.5,1.5
1003229,bridge 1110,N208,24.6079722,91.9035,3.0,B,0.048417330899636256,0.0,0.0,2,0.5,1.0
1003230,bridge 1111,N208,24.6116389,91.9049167,41.55,D,0.04793456739867256,0.0,0.0,4,0.5,2.0
1003232,bridge 1112,N208,24.6133056,91.9056111,3.0,B,0.046967946108492115,0.0,0.0,2,0.5,1.0
1003234,bridge 1113,N208,24.6156944,91.9066111,3.0,A,0.04599986576730763,0.0,0.0,1,0.5,0.5
1003237,bridge 1114,N208,24.6247493,91.9081111,3.0,B,0.044549569069285956,0.0,0.0,2,0.5,1.0
1003238,bridge 1115,N208,24.6249716,91.9081667,31.1,B,0.04406571128006922,0.0,0.0,2,0.5,1.0
1003240,bridge 1116,N208,24.6302216,91.9096111,4.5,A,0.043099089989888775,0.0,0.0,1,0.5,0.5
1003241,bridge 1117,N208,24.6313604,91.9093333,1.5,B,0.04261559696342305,0.0,0.0,2,0.5,1.0
1003242,bridge 1118,N208,24.632416,91.9104167,3.0,A,0.04213173917420631,0.0,0.0,1,0.5,0.5
1003244,bridge 1119,N208,24.6343052,91.9129167,4.5,A,0.0411629293075198,0.0,0.0,1,0.5,0.5
1003246,bridge 1120,N208,24.6387774,91.9153333,4.6,A,0.04019266038982925,0.0,0.0,1,0.5,0.5
1003248,bridge 1121,N208,24.6417219,91.91625,4.6,A,0.03922093242113465,0.0,0.0,1,0.5,0.5
1003249,bridge 1122,N208,24.6426108,91.9163333,3.0,A,0.03873452129266083,0.0,0.0,1,0.5,0.5
1003250,bridge 1123,N208,24.6448608,91.9167771,29.0,A,0.038247745401435995,0.0,0.0,1,0.5,0.5
1003253,bridge 1124,N208,24.6486663,91.9180549,4.6,A,0.036786870583634994,0.0,0.0,1,0.5,0.5
1003254,bridge 1125,N208,24.6515,91.9218882,3.0,A,0.03629972992965915,0.0,0.0,1,0.5,0.5
1003257,bridge 1126,N208,24.6558056,91.9243604,3.0,A,0.03483611939122556,0.0,0.0,1,0.5,0.5
1003258,bridge 1127,N208,24.6574722,91.9253327,6.0,A,0.03434751968624567,0.0,0.0,1,0.5,0.5
1003259,bridge 1128,N208,24.66,91.9258327,3.0,A,0.033858555218514774,0.0,0.0,1,0.5,0.5
1003261,bridge 1129,N208,24.6643611,91.9257771,6.0,A,0.03287971437617545,0.0,0.0,1,0.5,0.5
1003262,bridge 1130,N208,24.6666389,91.9264993,3.0,A,0.03239002038294252,0.0,0.0,1,0.5,0.5
1003263,bridge 1131,N208,24.6668604,91.9267771,25.8,A,0.031899961626958594,0.0,0.0,1,0.5,0.5
1003267,bridge 1132,N208,24.6700271,91.9283604,3.0,A,0.029938632314769828,0.0,0.0,1,0.5,0.5
1003268,bridge 1133,N208,24.673416,91.9294993,3.0,A,0.02944747927053286,0.0,0.0,1,0.5,0.5
1003270,bridge 1134,N208,24.6809438,91.9302771,3.0,A,0.028465173182058927,0.0,0.0,1,0.5,0.5
1003271,bridge 1135,N208,24.6827771,91.9303882,4.6,A,0.027973655375070947,0.0,0.0,1,0.5,0.5
1003272,bridge 1136,N208,24.6848886,91.9304993,3.0,A,0.027481772805331955,0.0,0.0,1,0.5,0.5
1003273,bridge 1137,N208,24.6859719,91.930666,4.6,A,0.026989525472841953,0.0,0.0,1,0.5,0.5
1003275,bridge 1138,N208,24.6884163,91.9313604,6.0,C,0.026003936519608917,0.0,0.0,3,0.5,1.5
1003276,bridge 1139,N208,24.6884719,91.9314438,3.0,A,0.02551059489886588,0.0,0.0,1,0.5,0.5
1003277,bridge 1140,N208,24.6897219,91.9317216,3.0,A,0.025016888515371833,0.0,0.0,1,0.5,0.5
1003278,bridge 1141,N208,24.6913608,91.9323327,6.0,A,0.024522817369126773,0.0,0.0,1,0.5,0.5
1003279,bridge 1142,N208,24.6925274,91.9331104,6.0,A,0.024028381460130702,0.0,0.0,1,0.5,0.5
1003282,bridge 1143,N208,24.6961108,91.9318327,6.1,A,0.02254288515663642,0.0,0.0,1,0.5,0.5
1003287,bridge 1144,N208,24.7172493,91.9283327,117.0,C,0.020065234170390894,0.0,0.0,3,0.5,1.5
1003290,bridge 1145,N208,24.7212771,91.9288882,5.7,A,0.01857809643451706,0.0,0.0,1,0.5,0.5
1003294,bridge 1146,N208,24.7416941,91.923416,89.6,B,0.016749540763696478,0.0,0.0,2,0.5,1.0
1003303,bridge 1147,N208,24.7693882,91.9140833,30.3,A,0.012865364609550655,0.0,0.0,1,0.5,0.5
1003306,bridge 1148,N208,24.778916,91.9118056,1.5,A,0.011583405921120785,0.0,0.0,1,0.5,0.5
1003307,bridge 1149,N208,24.7792216,91.9116944,29.2,C,0.011156451121061839,0.0,0.0,3,0.5,1.5
1003319,bridge 1150,N208,24.8275549,91.9007778,32.0,B,0.015747902249418935,0.0,0.0,2,0.5,1.0
