road,km,type,LRPName,lat,lon,fix_method,shift_meters,condition,length
N8,26.12,RCC Girder Bridge,LRP026c,23.536029493835617,90.29045853424658,Fixed: Interpolated by Chainage,8.913910216363986e-09,A,18.3
N8,26.12,RCC Girder Bridge,LRP026c,23.536029493835617,90.29045853424658,Fixed: Interpolated by Chainage,897.7203977188113,A,17.5
N8,26.324,Box Culvert,LRP026e,23.53422730680851,90.29062378978723,Fixed: Interpolated by Chainage,881.5403833517954,A,10.1
N8,27.058,Box Culvert,LRP027a,23.5212216,90.2821938,Fixed: Matched on LRP Name,1814.606962501507,A,6.0
N8,28.023,RCC Girder Bridge,LRP028a,23.52139185362319,90.2823565173913,Fixed: Interpolated by Chainage,918.1767590683141,A,79.2
N8,28.023,RCC Girder Bridge,LRP028a,23.52139185362319,90.2823565173913,Fixed: Interpolated by Chainage,9.876093422583553e-09,A,79.5
N8,28.954,Box Culvert,LRP028c,23.5142661196,90.2782602612,Fixed: Interpolated by Chainage,892.7690378517972,A,10.3
N8,31.237,Box Culvert,LRP031a,23.4914163,90.2691938,Fixed: Matched on LRP Name,1302.9385303484075,A,10.3
N8,32.546,Box Culvert,LRP032a,23.485583,90.2678882,Fixed: Matched on LRP Name,668.834053972951,A,10.3
N8,33.212,Box Culvert,LRP033a,23.4732771,90.2653056,Fixed: Matched on LRP Name,1403.158386559844,A,10.3
N8,46.246,Truss with RCC Slab,LRP046a,23.408484847,90.1724886258,Fixed: Interpolated by Chainage,0.0,A,41.7
N8,46.246,Truss with RCC Slab,LRP046a,23.408484847,90.1724886258,Fixed: Interpolated by Chainage,282.09412838195163,A,41.7
N8,47.97,Box Culvert,LRP048a,23.4029722,90.1526944,Fixed: Matched on LRP Name,606.0645849092189,A,4.6
N8,48.702,Steel Beam & RCC Slab,LRP049a,23.40309400189189,90.14937787135135,Fixed: Interpolated by Chainage,1.0791866978056121e-08,A,46.0
N8,48.702,Steel Beam & RCC Slab,LRP049a,23.40309400189189,90.14937787135135,Fixed: Interpolated by Chainage,290.2897736803044,A,46.04
N8,49.89,Box Culvert,LRP050a,23.4010278,90.1337774,Fixed: Matched on LRP Name,621.0276834233548,A,3.6
N8,50.669,PC Girder Bridge,LRP051a,23.399580889836066,90.13080340622952,Fixed: Interpolated by Chainage,6.216707550404598,A,30.0
N8,50.669,PC Girder Bridge,LRP051a,23.399580889836066,90.13080340622952,Fixed: Interpolated by Chainage,357.9051997355635,A,30.0
N8,50.97,Box Culvert,LRP051c,23.397963155238095,90.12848611619047,Fixed: Interpolated by Chainage,290.700933980704,A,12.14
N8,52.664,Box Culvert,LRP053a,23.3792216,90.1184438,Fixed: Matched on LRP Name,1142.9118162637842,A,5.6
N8,53.122,PC Girder Bridge,LRP053b,23.3783049,90.1141389,Fixed: Matched on LRP Name,0.0,A,74.66
N8,53.122,PC Girder Bridge,LRP053b,23.3783049,90.1141389,Fixed: Matched on LRP Name,1202.6840271081583,A,74.76
N8,53.95,PC Girder Bridge,LRP054a,23.378549353333334,90.11528687333333,Fixed: Interpolated by Chainage,318.4263074022831,A,456.0
N8,56.073,Box Culvert,LRP056a,23.3723049,90.0937774,Fixed: Matched on LRP Name,589.634333121041,A,2.6
N8,56.49,Box Culvert,LRP056b,23.37205661919192,90.09197733367003,Fixed: Interpolated by Chainage,481.1773719783968,A,2.6
N8,59.524,Box Culvert,LRP059a,23.3694716,90.0628611,Fixed: Matched on LRP Name,331.75272441821767,A,11.0
N8,61.158,Steel Beam & RCC Slab,LRP061a,23.3701382,90.0459719,Fixed: Matched on LRP Name,411.44617230395306,A,23.0
N8,61.158,Steel Beam & RCC Slab,LRP061a,23.3701382,90.0459719,Fixed: Matched on LRP Name,0.0,A,23.0
N8,61.571,Box Culvert,LRP062a,23.3715271,90.0329993,Fixed: Matched on LRP Name,1345.5401476085008,A,10.2
N8,62.551,Box Culvert,LRP062b,23.371486615068495,90.03313888958904,Fixed: Interpolated by Chainage,347.51349793339426,A,11.0
N8,62.922,Box Culvert,LRP063a,23.3760549,90.020416,Fixed: Matched on LRP Name,1379.3099569703836,A,11.14
N8,64.307,Truss with RCC Slab,LRP064a,23.3778327,90.0141667,Fixed: Matched on LRP Name,679.6120992780818,A,32.6
N8,64.974,Box Culvert,LRP065a,23.3807771,90.0053056,Fixed: Matched on LRP Name,963.9432090163094,A,11.2
N8,65.49,Box Culvert,LRP065c,23.3804104425,90.00623752,Fixed: Interpolated by Chainage,355.33469599719814,A,5.8
N8,65.94,Truss with RCC Slab,LRP066a,23.382056872744723,90.00232851113243,Fixed: Interpolated by Chainage,330.33209634832815,A,77.76
N8,65.94,Truss with RCC Slab,LRP066a,23.382056872744723,90.00232851113243,Fixed: Interpolated by Chainage,4.00770096534888e-09,A,77.76
N8,66.78,Box Culvert,LRP067a,23.387333,89.990333,Fixed: Matched on LRP Name,837.4276308840883,A,5.8
N8,67.625,Box Culvert,LRP068a,23.3867219,89.9834719,Fixed: Matched on LRP Name,725.0931417028977,A,11.1
N8,67.909,Truss with RCC Slab,LRP068c,23.389641128292684,89.98483014390244,Fixed: Interpolated by Chainage,1.0431745810834554e-08,A,28.0
N8,67.909,Truss with RCC Slab,LRP068c,23.389641128292684,89.98483014390244,Fixed: Interpolated by Chainage,359.8696795976137,A,28.0
N8,72.271,Box Culvert,LRP073a,23.345583,89.9984163,Fixed: Matched on LRP Name,1672.703723170227,A,5.2
N8,79.644,RCC Girder Bridge,LRP080b,23.2882497,90.0089444,Fixed: Matched on LRP Name,1078.5222516881968,A,133.12
N8,80.062,Box Culvert,LRP081a,23.2807493,90.0127778,Fixed: Matched on LRP Name,1596.6996135276713,A,6.75
N8,80.731,Box Culvert,LRP081b,23.285801861860463,90.01084291627907,Fixed: Interpolated by Chainage,345.05941242085964,A,6.7
N8,87.263,Truss with RCC Slab,LRP088a,23.2186104,90.022166,Fixed: Matched on LRP Name,1403.3430950011607,A,121.41
N8,88.744,PC Girder Bridge,LRP089a,23.2136667,90.0260271,Fixed: Matched on LRP Name,673.3919093249289,A,30.0
N8,96.879,Baily with Steel Deck,LRP098a,23.1795827,90.0998608,Fixed: Matched on LRP Name,1254.8836522482363,A,121.5
N8,100.676,Baily with Steel Deck,LRP101a,23.1718858852,90.1251654788,Fixed: Interpolated by Chainage,211.92676112562486,A,42.8
N8,102.006,Box Culvert,LRP103a,23.1566389,90.1372774,Fixed: Matched on LRP Name,998.9503416023916,A,6.05
N8,105.285,Box Culvert,LRP106a,23.1330827,90.1548333,Fixed: Matched on LRP Name,888.4289270109454,A,10.1
N8,109.524,RCC Girder Bridge,LRP110c,23.110483790488434,90.17890276580977,Fixed: Interpolated by Chainage,152.86028061198434,A,12.1
N8,116.478,Box Culvert,LRP117a,23.0551944,90.2089167,Fixed: Matched on LRP Name,596.6816265663379,A,6.73
N8,117.779,Slab Culvert,LRP119a,23.0339163,90.2090556,Fixed: Matched on LRP Name,1664.9147119352717,A,6.6
N8,119.022,Box Culvert,LRP120a,23.0268049,90.2089722,Fixed: Matched on LRP Name,1222.539898786637,A,6.73
N8,120.254,Box Culvert,LRP121a,23.026598793129768,90.20910960458016,Fixed: Interpolated by Chainage,44.58021419729416,A,6.78
N8,123.18,RCC Girder Bridge,LRP124a,22.9973052,90.2221382,Fixed: Matched on LRP Name,0.0,A,31.05
N8,123.18,RCC Girder Bridge,LRP124a,22.9973052,90.2221382,Fixed: Matched on LRP Name,701.2380619950073,A,31.05
N8,123.876,RCC Girder Bridge,LRP125a,22.9843052,90.222416,Fixed: Matched on LRP Name,1436.4442977203164,A,26.95
N8,125.326,Box Culvert,LRP126a,22.9773604,90.222666,Fixed: Matched on LRP Name,479.1364576245048,A,1.86
N8,126.358,RCC Girder Bridge,LRP127b,22.975017323664122,90.2224454961832,Fixed: Interpolated by Chainage,5.902945902695534,A,43.0
N8,127.737,RCC Girder Bridge,LRP129a,22.9506667,90.229166,Fixed: Matched on LRP Name,1421.4751321856506,A,27.5
N8,129.171,Arch Masonry,LRP130b,22.9389441,90.234583,Fixed: Matched on LRP Name,1433.6470285981768,A,5.0
N8,129.516,Steel Beam & RCC Slab,LRP130c,22.948142533810888,90.22995924756447,Fixed: Interpolated by Chainage,40.77311289398493,A,13.0
N8,129.866,Steel Beam & RCC Slab,LRP131a,22.94530155925926,90.23137575622896,Fixed: Interpolated by Chainage,44.85233584991609,A,9.7
N8,130.591,Box Culvert,LRP131c,22.93949582701228,90.23430579508867,Fixed: Interpolated by Chainage,79.83167034320978,A,6.8
N8,131.253,Box Culvert,LRP132a,22.930416,90.240583,Fixed: Matched on LRP Name,464.88403854933915,A,3.4
N8,132.255,Box Culvert,LRP133c,22.927088402300885,90.24205965451327,Fixed: Interpolated by Chainage,117.65543438385934,A,6.6
N8,134.507,RCC Bridge,LRP135b,22.907283445409014,90.24830951352253,Fixed: Interpolated by Chainage,75.21875182489991,A,17.1
N8,135.426,Box Culvert,LRP136a,22.8961386,90.2535833,Fixed: Matched on LRP Name,348.8639749560101,A,3.65
N8,135.791,Box Culvert,LRP137a,22.8888886,90.2576111,Fixed: Matched on LRP Name,901.5941751868945,A,3.6
N8,136.372,Box Culvert,LRP137b,22.8887219,90.2577222,Fixed: Matched on LRP Name,354.7869206588783,A,3.6
N8,137.399,Box Culvert,LRP138c,22.88393034718935,90.26014182248521,Fixed: Interpolated by Chainage,106.10536114023242,A,3.65
N8,138.257,Box Culvert,LRP139b,22.876887243861386,90.26356942425743,Fixed: Interpolated by Chainage,92.29958489375616,A,5.0
N8,140.466,RCC Bridge,LRP141a,22.8615613216,90.2593083036,Fixed: Interpolated by Chainage,137.77382204125314,A,8.3
N8,141.681,Box Culvert,LRP143a,22.853175569799998,90.2523536193,Fixed: Interpolated by Chainage,113.99751130632048,A,8.5
N8,145.048,PC Girder Bridge,LRP146a,22.826027345496538,90.2613518660508,Fixed: Interpolated by Chainage,4.345481105936763e-09,A,289.95
N8,145.048,PC Girder Bridge,LRP146a,22.826027345496538,90.2613518660508,Fixed: Interpolated by Chainage,144.9361794544478,A,289.95
N8,147.561,PC Girder Bridge,LRP148a,22.8068333,90.2816104,Fixed: Matched on LRP Name,0.0,A,386.94
N8,147.561,PC Girder Bridge,LRP148a,22.8068333,90.2816104,Fixed: Matched on LRP Name,388.8908042695456,A,386.94
N8,149.874,RCC Bridge,LRP151a,22.790833,90.3000556,Fixed: Matched on LRP Name,844.1109748976459,A,10.3
N8,150.977,RCC Girder Bridge,LRP152c,22.791257238181817,90.30001666727273,Fixed: Interpolated by Chainage,3.5200193279757746e-09,A,32.3
N8,150.977,RCC Girder Bridge,LRP152c,22.791257238181817,90.30001666727273,Fixed: Interpolated by Chainage,143.02004485832117,A,32.3
N8,151.402,Box Culvert,LRP153a,22.7770549,90.3055556,Fixed: Matched on LRP Name,1197.8611252522621,A,3.05
N8,151.872,Box Culvert,LRP153b,22.784009584096385,90.30113401060241,Fixed: Interpolated by Chainage,160.2000084144626,A,3.6
N8,152.597,Box Culvert,LRP154a,22.7675549,90.3104722,Fixed: Matched on LRP Name,1159.3915964479224,A,3.9
N8,153.753,Box Culvert,LRP155a,22.76075,90.3143056,Fixed: Matched on LRP Name,870.9265136403101,A,3.6
N8,154.611,RCC Bridge,LRP156a,22.7508056,90.3199438,Fixed: Matched on LRP Name,1262.6239992713395,A,6.75
N8,156.101,Box Culvert,LRP157c,22.75025609067961,90.32016753378642,Fixed: Interpolated by Chainage,180.20570006909836,A,3.6
N8,156.557,Box Culvert,LRP158a,22.746153158064516,90.32183688172043,Fixed: Interpolated by Chainage,134.1760854015082,A,3.6
N8,157.892,Box Culvert,LRP159a,22.7281938,90.3367774,Fixed: Matched on LRP Name,1069.5881994555778,A,3.6
N8,160.008,Arch Masonry,LRP161a,22.7114167,90.3334163,Fixed: Matched on LRP Name,1406.350045533132,A,2.6
N8,160.486,Arch Masonry,LRP162a,22.719286536363636,90.34397747386363,Fixed: Interpolated by Chainage,211.97752404393484,A,3.6
N8,161.176,Steel Beam & RCC Slab,LRP162c,22.7126226409621,90.3352975893586,Fixed: Interpolated by Chainage,1453.2191280578015,A,9.7
N8,163.536,Steel Beam & RCC Slab,LRP165a,22.6856386,90.3567778,Fixed: Matched on LRP Name,821.3728056594788,A,12.8
N8,167.439,Box Culvert,LRP169a,22.6608333,90.3609444,Fixed: Matched on LRP Name,1561.5865648953527,A,3.6
N8,170.52,RCC Bridge,LRP172a,22.6399441,90.3533333,Fixed: Matched on LRP Name,1121.6256010127283,A,8.1
N8,171.52,Box Culvert,LRP173a,22.6353608,90.3448052,Fixed: Matched on LRP Name,1139.6714658041512,A,6.8
N8,173.1,Box Culvert,LRP174a,22.6273049,90.338083,Fixed: Matched on LRP Name,2183.2923529369173,A,3.7
N8,174.867,Box Culvert,LRP176a,22.6080556,90.3338052,Fixed: Matched on LRP Name,1754.4692981296075,A,6.8
N8,175.538,Box Culvert,LRP176b,22.605,90.3340552,Fixed: Matched on LRP Name,2079.5277736619105,A,10.1
N8,175.538,Box Culvert,LRP176b,22.605,90.3340552,Fixed: Matched on LRP Name,2079.5277736619105,A,10.1
N8,178.35,Box Culvert,LRP179a,22.590516502102105,90.33709365855856,Fixed: Interpolated by Chainage,3116.1331803955536,A,5.1
N8,179.713,Box Culvert,LRP180a,22.5753882,90.3372219,Fixed: Matched on LRP Name,2773.168259583071,A,10.0
N8,180.584,Box Culvert,LRP181a,22.5625833,90.3364997,Fixed: Matched on LRP Name,2240.2483174270433,A,3.6
N8,180.819,Baily with Steel Deck,LRP182a,22.5505278,90.3346386,Fixed: Matched on LRP Name,1086.277913592939,A,33.5
N8,181.496,Box Culvert,LRP182c,22.563531696460178,90.3362906900885,Fixed: Interpolated by Chainage,3087.6317156581586,A,3.6
N8,187.909,Box Culvert,LRP189a,22.50848186482412,90.34280286683416,Fixed: Interpolated by Chainage,3261.79061509235,A,6.8
N8,192.201,RCC Girder Bridge,LRP193a,22.470041111265164,90.34096220970537,Fixed: Interpolated by Chainage,3412.9032172750076,A,78.61
N8,193.955,Box Culvert,LRP195a,22.4406663,90.3382774,Fixed: Matched on LRP Name,1752.9857048668227,A,6.8
N8,194.465,Box Culvert,LRP195b,22.4399441,90.3380552,Fixed: Matched on LRP Name,2183.9152115540874,A,5.1
N8,194.671,RCC Girder Bridge,LRP196a,22.44870865955056,90.34009823775281,Fixed: Interpolated by Chainage,3374.8349320741177,A,12.85
N8,194.671,RCC Girder Bridge,LRP196a,22.44870865955056,90.34009823775281,Fixed: Interpolated by Chainage,6.8727049168868186e-09,A,12.95
N8,195.581,RCC Girder Bridge,LRP196c,22.440801166206896,90.33831035172413,Fixed: Interpolated by Chainage,3395.6641291440965,A,12.9
N8,196.339,Box Culvert,LRP197a,22.4257771,90.332416,Fixed: Matched on LRP Name,2383.563308127046,A,5.1
N8,196.664,Box Culvert,LRP198a,22.4199438,90.3295271,Fixed: Matched on LRP Name,1973.903881011249,A,5.15
N8,197.158,Box Culvert,LRP198b,22.4199438,90.3294716,Fixed: Matched on LRP Name,2484.2674439225016,A,5.1
N8,197.413,Baily with Steel Deck,LRP198c,22.4119167,90.3275271,Fixed: Matched on LRP Name,1824.0267044874931,A,73.54
N8,197.979,Box Culvert,LRP199a,22.4055833,90.3248327,Fixed: Matched on LRP Name,1595.7955997128793,A,5.1
N8,198.564,Box Culvert,LRP199b,22.415862833146697,90.32848301881299,Fixed: Interpolated by Chainage,3339.326360749444,A,10.1
N8,198.955,RCC Girder Bridge,LRP200a,22.4029167,90.3234993,Fixed: Matched on LRP Name,0.0,A,13.0
N8,198.955,RCC Girder Bridge,LRP200a,22.4029167,90.3234993,Fixed: Matched on LRP Name,2202.614789454617,A,13.0
N8,199.222,Baily with Steel Deck,LRP200c,22.3970552,90.3201938,Fixed: Matched on LRP Name,0.0,A,21.53
N102,0.984,Box Culvert,LRPSc,23.486582336636637,91.11341752042043,Fixed: Interpolated by Chainage,8.360559391914801,A,3.0
N102,2.059,Box Culvert,LRP002a,23.4937774,91.1064722,Fixed: Matched on LRP Name,3.046741832892922,A,1.5
N102,2.363,Box Culvert,LRP002b,23.496333,91.1059167,Fixed: Matched on LRP Name,6.828279628775646,A,1.6
N102,2.511,Box Culvert,LRP002c,23.4976941,91.1055833,Fixed: Matched on LRP Name,6.47393440417862,A,1.4
N102,8.475,RCC Girder Bridge,LRP008a,23.5421941,91.0742493,Fixed: Matched on LRP Name,0.0,A,17.8
N102,8.475,RCC Girder Bridge,LRP008a,23.5421941,91.0742493,Fixed: Matched on LRP Name,4.2668419898951315,A,17.8
N102,9.685,Box Culvert,LRP009a,23.5501111,91.0661389,Fixed: Matched on LRP Name,14.63344567793286,A,3.0
N102,10.53,Slab Culvert,LRP010c,23.555582408988762,91.06157800337078,Fixed: Interpolated by Chainage,159.2102354283468,A,0.9
N102,11.876,Box Culvert,LRP011a,23.5605,91.0553056,Fixed: Matched on LRP Name,627.0158363633137,A,3.2
N102,15.109,Box Culvert,LRP015a,23.5825549,91.0352497,Fixed: Matched on LRP Name,18.824123673698537,A,5.7
N102,17.318,Box Culvert,LRP017a,23.5879997,91.0158333,Fixed: Matched on LRP Name,6.462191450694803,A,3.0
N102,19.122,Box Culvert,LRP019a,23.5944441,90.9996663,Fixed: Matched on LRP Name,6.215908692562353,A,6.0
N102,19.479,Box Culvert,LRP019b,23.5965552,90.9971108,Fixed: Matched on LRP Name,10.875948097770733,A,2.5
N102,21.478,Arch Masonry,LRP021b,23.6102778,90.985333,Fixed: Matched on LRP Name,59.606132982914914,A,1.3
N102,21.519,Box Culvert,LRP021c,23.609840459846545,90.98592152378517,Fixed: Interpolated by Chainage,58.40656001370046,A,2.8
N102,22.669,Box Culvert,LRP022a,23.6165278,90.9769438,Fixed: Matched on LRP Name,3.091916161140191,A,9.6
N102,23.564,RCC Girder Bridge,LRP023b,23.623916,90.9726382,Fixed: Matched on LRP Name,0.0,A,33.45
N102,23.564,RCC Girder Bridge,LRP023b,23.623916,90.9726382,Fixed: Matched on LRP Name,40.02146253516561,A,33.4
N102,24.808,RCC Girder Bridge,LRP024b,23.6341663,90.9707771,Fixed: Matched on LRP Name,0.0,A,113.9
N102,24.808,RCC Girder Bridge,LRP024b,23.6341663,90.9707771,Fixed: Matched on LRP Name,4.173125533004751,A,113.8
N102,25.791,Box Culvert,LRP025b,23.6430552,90.9710827,Fixed: Matched on LRP Name,0.07566319625494904,A,9.4
N102,26.614,Box Culvert,LRP026a,23.6505,90.9713327,Fixed: Matched on LRP Name,3.089421522825337,A,9.3
N102,28.594,Box Culvert,LRP028c,23.6611667,90.9861108,Fixed: Matched on LRP Name,6.784743680505168,A,12.3
N102,29.3,Box Culvert,LRP029a,23.6646667,90.9918052,Fixed: Matched on LRP Name,3.08525397226434,A,6.0
N102,29.509,RCC Girder Bridge,LRP029b,23.6657222,90.9934719,Fixed: Matched on LRP Name,0.0,A,40.0
N102,29.841,Box Culvert,LRP029d,23.6674993,90.9962219,Fixed: Matched on LRP Name,8.454406684059538,A,12.6
N102,33.647,Box Culvert,LRP033c,23.684583,91.0264716,Fixed: Matched on LRP Name,318.1912470892462,A,9.4
N102,34.515,Box Culvert,LRP034b,23.6922497,91.033166,Fixed: Matched on LRP Name,2.760738378742326,A,9.5
N102,36.207,Box Culvert,LRP036a,23.7014722,91.0462219,Fixed: Matched on LRP Name,2.861027475477469,A,6.5
N102,36.703,Box Culvert,LRP036b,23.7042222,91.05,Fixed: Matched on LRP Name,17.248219306013407,A,12.2
N102,36.877,Box Culvert,LRP036d,23.70525,91.0513333,Fixed: Matched on LRP Name,8.487805351112986,A,12.2
N102,37.737,Slab Culvert,LRP037c,23.7117222,91.0592778,Fixed: Matched on LRP Name,221.11255058928174,A,4.8
N102,37.955,Box Culvert,LRP037d,23.71112200357143,91.058573425,Fixed: Interpolated by Chainage,98.01726760108957,A,4.65
N102,38.49,Box Culvert,LRP038b,23.7148611,91.0632222,Fixed: Matched on LRP Name,6.4457010882573424,A,12.5
N102,38.952,Box Culvert,LRP038d,23.701,91.0665278,Fixed: Matched on LRP Name,1856.3913624414695,A,6.2
N102,40.291,RCC Girder Bridge,LRP040a,23.7250827,91.0765271,Fixed: Matched on LRP Name,0.0,A,54.31
N102,40.291,RCC Girder Bridge,LRP040a,23.7250827,91.0765271,Fixed: Matched on LRP Name,0.0,A,54.31
N102,43.708,Box Culvert,LRP043a,23.7511944,91.0933886,Fixed: Matched on LRP Name,29.99272352548225,A,12.2
N102,44.355,RCC Girder Bridge,LRP044a,23.7554167,91.0981386,Fixed: Matched on LRP Name,2.856452554706655,A,46.5
N102,44.355,RCC Girder Bridge,LRP044a,23.7554167,91.0981386,Fixed: Matched on LRP Name,0.0,A,37.0
N102,45.274,Box Culvert,LRP045a,23.7611111,91.1048056,Fixed: Matched on LRP Name,6.794357629844186,A,6.0
N102,46.694,RCC Bridge,LRP046a,23.7531944,91.1148611,Fixed: Matched on LRP Name,0.0,A,17.0
N102,46.694,RCC Bridge,LRP046a,23.7531944,91.1148611,Fixed: Matched on LRP Name,1853.2558771893052,A,14.5
N102,50.488,Box Culvert,LRP050a,23.7913608,91.1437497,Fixed: Matched on LRP Name,0.04613500723523203,A,12.2
N102,50.862,RCC Girder Bridge,LRP050c,23.7932774,91.1468052,Fixed: Matched on LRP Name,37055.66482632877,A,20.6
N102,52.474,RCC Girder Bridge,LRP052a,23.80675,91.1513056,Fixed: Matched on LRP Name,9.018692154644416,A,49.65
N102,55.346,Box Culvert,LRP055c,23.8323327,91.1555278,Fixed: Matched on LRP Name,6.729923071755921,A,4.6
N102,56.766,PC Girder Bridge,LRP056b,23.8450274,91.1571389,Fixed: Matched on LRP Name,0.0,A,167.14
N102,58.681,PC Girder Bridge,LRP058a,23.8606111,91.1552222,Fixed: Matched on LRP Name,6.4401356503411,A,34.2
N102,62.377,Box Culvert,LRP062b,23.8840274,91.1340274,Fixed: Matched on LRP Name,333.8192944701068,A,5.5
N102,63.039,Box Culvert,LRP062c,23.8924719,91.1312771,Fixed: Matched on LRP Name,8.390743822859356,A,5.6
N102,63.311,RCC Bridge,LRP063a,23.8946386,91.1300827,Fixed: Matched on LRP Name,6.790323560264467,A,21.2
N102,64.608,PC Girder Bridge,LRP064b,23.9056389,91.1258327,Fixed: Matched on LRP Name,4.22959358545687,A,48.9
N102,65.72,Box Culvert,LRP065a,23.9152778,91.122666,Fixed: Matched on LRP Name,151.34619431812456,A,5.6
N102,66.71,Box Culvert,LRP066a,23.9238049,91.1198327,Fixed: Matched on LRP Name,3.016540458785172,A,5.6
N102,73.118,RCC Girder Bridge,LRP073e,23.96793532198276,91.10139788060344,Fixed: Interpolated by Chainage,7.991582104973032e-09,A,32.15
N102,77.75,Box Culvert,LRP078a,24.0098333,91.1093333,Fixed: Matched on LRP Name,6.796117793224017,A,3.0
N102,78.587,Box Culvert,LRP079a,24.0173882,91.1103056,Fixed: Matched on LRP Name,3388.4238624038567,A,7.0
N102,81.779,Box Culvert,LRP082a,24.045833,91.1146667,Fixed: Matched on LRP Name,4.208087702848638,A,3.0
N104,0.349,Slab Culvert,LRPSa,23.0092778,91.3952497,Fixed: Matched on LRP Name,56448.404635835155,A,3.65
N104,7.882,Box Culvert,LRP008a,22.983583,91.3389997,Fixed: Matched on LRP Name,12.392094873596792,A,1.9
N104,8.075,PC Girder Bridge,LRP008b,22.9825827,91.3375274,Fixed: Matched on LRP Name,12.876053960100842,A,87.3
N104,10.51,Box Culvert,LRP010a,22.9611111,91.3330549,Fixed: Matched on LRP Name,4.152583194804509,A,3.0
